Jožko Mrkvička
15.2787,11
15.8838,10
15.9846,10
14.6925,11
16.1199,10
15.9233,11
14.0308,10
14.6915,11
16.4264,10
16.4939,10
35.01,17
16.3643,11
21.5497,29
21.5497,29
21.5497,29
21.5497,29
15.6014,12
7.07107,2
14.1025,11
14.717,11
14.1025,11
15.6601,11
14.1545,11
14.4399,11
13.1494,73
16.4155,11
12.907,15
16.4341,11
5.11426,127
14.1752,14
7.81123,62
174,2
79.196,2
16.087,10
16.087,10
15.7718,11
13.4941,13
14.315,11
14.9676,11
6.22136,191
